//DungeonMap.dbc tele 520:
//Next coming soon


pandaria 				 .go 8752,86 6679,16 -3664,37 870




567,0,1,41.750000,-9860.000000,281.750000,-9700.000000,30,
577,0,2,34.250000,-9880.000000,289.250000,-9710.000000,30,
578,0,3,-306.000000,-8686.000000,-27.000000,-8500.000000,30,
579,0,4,1833.750000,-10605.000000,2096.250000,-10430.000000,39,
580,0,5,1293.500000,-9983.333008,1570.500000,-9798.666992,39,
581,0,6,-85.000000,-6240.000000,245.000000,-6020.000000,27,
582,0,7,-472.750000,-5650.000000,32.750000,-5313.000000,0,
583,0,8,584.000000,-5600.000000,779.000000,-5470.000000,27,
584,0,9,241.754883,-6623.330078,508.245117,-6445.669922,27,
585,0,10,500.000000,-5242.500000,1070.000000,-4862.500000,27,
587,0,11,-1917.004883,-5736.169922,-1542.995117,-5486.830078,27,
588,0,12,1800.000000,1976.666748,2020.000000,2123.333496,20,
592,0,13,-864.995117,2812.169922,-660.004883,2948.830078,20,
625,0,14,-1473.750000,-7800.000000,-761.250000,-7325.000000,29,
626,0,15,-1400.000000,-7650.000000,-1145.000000,-7480.000000,29,
627,0,16,-1387.510010,-7593.341309,-627.486023,-7086.658691,28,
689,0,17,1342.500000,-11355.000000,1792.500000,-11055.000000,39,
695,0,18,-3311.250000,-6330.000000,-2748.750000,-5955.000000,17,
706,0,19,-769.125000,-9200.500000,-445.875000,-8985.000000,30,
118,1,1,-4526.060059,1690.880005,-4163.970215,1932.270020,4,
558,1,2,660.000000,10715.000000,1140.000000,11035.000000,41,
564,1,3,970.199707,10025.299805,1249.800293,10211.700195,41,
565,1,4,1454.995117,9728.330078,1685.004883,9881.669922,41,
566,1,5,1354.995117,9678.330078,1735.004883,9931.669922,41,
570,1,6,229.994995,-2496.669922,580.005005,-2263.330078,9,
575,1,7,-1559.000000,-1930.000000,-818.000000,-1436.000000,9,
598,1,8,-4432.500000,-171.833008,-4166.500000,5.500333,4,
599,1,9,-5738.750488,-824.666992,-5366.249512,-576.333008,4,
602,1,10,-5177.500488,-286.666992,-5052.499512,-203.332993,4,
603,1,11,-5177.500488,-286.666992,-5052.499512,-203.332993,4,
604,1,12,-4899.000000,1400.500000,-4629.000000,1580.500000,4,
620,1,13,-91.254898,-6351.669922,161.255005,-6183.330078,261,
621,1,14,-1366.250000,-8185.000000,-983.750000,-7930.000000,201,
622,1,15,-2940.000000,-8140.000000,-2190.000000,-7640.000000,161,
623,1,16,-4497.500000,-9490.000000,-3612.500000,-8900.000000,161,
631,1,17,-5271.254883,-8694.169922,-4163.745117,-7955.830078,161,
632,1,18,-5013.500000,-8907.333008,-3707.500000,-8036.666504,161,
657,1,19,-4880.500000,799.250000,-4622.500000,971.250000,4,
690,1,20,-2472.500000,-870.000000,-1902.500000,-490.000000,11,
696,1,21,2485.500000,-1650.000000,3085.500000,-1250.000000,101,
699,1,22,2604.989990,-1465.673340,3165.010010,-1092.326660,101,
142,33,1,2003.769897,-319.882996,2356.199951,-84.929604,21,
143,33,2,2147.556641,-303.214996,2359.983398,-161.597000,21,
144,33,3,2103.770020,-193.216034,2256.199951,-91.596069,21,
145,33,4,2103.770020,-193.214996,2256.199951,-91.590302,21,
146,33,5,2103.770020,-193.214996,2256.199951,-91.590302,21,
147,33,6,2080.770020,-182.546021,2279.199951,-50.259392,21,
148,33,7,2023.770020,-278.216034,2296.199951,-96.596069,21,
165,34,1,-188.330994,-31.469500,189.822006,220.632996,301,
166,36,1,-796.622009,-337.509003,-237.358002,35.333500,39,
167,36,2,-1016.619995,-267.509003,-517.356995,65.333298,39,
28,43,1,-375.946014,-410.146332,560.528992,214.170334,11,
149,47,1,1322.469971,1858.680054,2058.919922,2349.639893,607,
162,48,1,-381.295990,-677.146973,502.924011,-87.667000,43,
163,48,2,-581.296021,-927.146973,302.924011,-337.666962,43,
164,48,3,-281.298004,-877.148315,2.926000,-687.665649,43,
171,70,1,-248.548996,-391.472992,645.119019,204.306000,17,
180,70,2,52.548599,-57.773499,545.119019,270.606995,17,
168,90,1,-277.772003,-694.000000,491.895996,-180.888000,27,
169,90,2,-77.772003,-714.000000,691.895996,-200.888000,27,
170,90,3,-127.772003,-967.333008,741.895996,-387.554993,27,
172,90,4,72.999298,-937.333984,942.669006,-357.553986,27,
176,109,1,-252.270996,-718.518982,442.757996,-255.166000,38,
150,129,1,570.890991,2209.850098,1279.939941,2682.550049,61,
137,189,1,947.986023,1616.858643,1567.969971,2030.181396,20,
140,189,2,-482.463989,93.905502,-162.272995,307.365997,20,
141,189,3,-562.424011,1600.640015,50.272598,2009.099976,20,
179,189,4,1040.689941,812.423706,1743.989990,1281.290405,20,
202,229,1,-876.252014,-286.828003,10.587000,304.398010,29,
207,229,2,-876.252014,-286.828003,10.587000,304.398010,29,
208,229,3,-876.252014,-286.828003,10.587000,304.398010,29,
209,229,4,-876.252014,-286.828003,10.587000,304.398010,29,
210,229,5,-876.252014,-286.828003,10.587000,304.398010,29,
211,229,6,-876.252014,-286.828003,10.587000,304.398010,29,
212,229,7,-876.252014,-286.828003,10.587000,304.398010,29,
200,230,1,-884.723999,248.639664,522.336975,1186.680420,28,
201,230,2,-934.723999,495.302826,572.336975,1500.010254,28,
196,249,1,-371.734985,-223.832993,111.383003,98.245796,141,
151,289,1,-68.638901,104.333000,251.410004,317.697998,22,
152,289,2,-128.639008,44.332600,311.410004,337.699005,22,
153,289,3,-113.639000,34.321201,296.438995,307.707001,22,
154,289,4,-174.121994,-66.321198,356.920013,287.707001,22,
155,329,1,-3617.679932,3338.969971,-2911.959961,3809.449951,23,
156,329,2,-3967.680176,3498.969971,-2961.959717,4169.450195,23,
256,349,1,-827.500000,550.000000,147.500000,1200.000000,101,
257,349,2,-1158.750000,-208.332993,478.750000,883.333008,101,
136,389,1,-285.993011,-452.953003,452.871002,39.623199,321,
181,409,1,-1395.560059,459.860992,-130.759995,1303.060059,29,
262,429,1,-387.500000,200.000000,887.500000,1050.000000,121,
263,429,2,125.000000,-150.000000,650.000000,200.000000,121,
264,429,3,231.250000,-150.000000,718.750000,175.000000,121,
265,429,4,325.000000,-250.000000,1075.000000,250.000000,121,
266,429,5,-900.000000,-281.666992,-99.999199,251.667007,121,
267,429,6,-862.500000,-200.000000,112.500000,450.000000,121,
182,469,1,-1344.050049,-7727.069824,-844.622009,-7394.120117,29,
183,469,2,-1379.050049,-7777.069824,-729.622986,-7344.120117,29,
184,469,3,-1369.050049,-7757.069824,-719.622986,-7324.120117,29,
185,469,4,-1419.050049,-7637.069824,-769.622986,-7204.120117,29,
593,530,1,-7480.000000,7510.000000,-7180.000000,7710.000000,463,
594,530,2,-11744.000000,-4890.000000,-11369.000000,-4640.000000,464,
688,530,3,-12722.544922,-3325.830078,-12247.554688,-3009.169922,464,
191,531,1,138.076004,-9510.983398,2915.620117,-7659.287109,261,
192,531,2,1538.069946,-8703.502930,2515.629883,-8051.796387,261,
